A5,hh_altersmok2,smoking,hh_turnover
0,0,20,.33333334
0,0,20,.33333334
1,,,0
1,10,0,0
1,10,0,0
1,10,0,.16666667
1,20,0,.2
1,30,0,0
1,20,0,.16666667
1,20,0,.33333334
1,,,.33333334
3,,,0
3,10,0,0
3,10,0,0
3,10,0,.16666667
3,10,10,.2
3,10,20,0
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,10,0,0
3,10,0,0
,,,.16666667
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,10,0,0
3,10,0,.16666667
3,20,0,.2
3,30,0,0
3,,,.16666667
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,,,0
3,10,0,.16666667
,,,.2
3,,,.16666667
3,,,.33333334
3,,,.33333334
7,20,0,.33333334
5,,,.33333334
0,,,0
0,0,20,0
0,0,30,.16666667
0,0,5,0
0,0,20,0
0,0,20,0
0,0,20,0
0,25,0,.25
0,0,10,0
1,,,0
1,20,0,0
1,30,0,.16666667
1,5,0,0
1,20,0,0
1,20,0,0
1,20,0,0
1,25,0,.25
1,10,0,0
2,,,0
2,20,0,0
,,,.16666667
3,,,0
3,,,0
3,,,.16666667
3,5,0,0
3,20,0,0
3,,,0
3,,,0
3,0,25,.25
3,,,0
3,,,0
3,,,0
3,,,.16666667
3,,,0
3,20,0,0
3,,,0
3,,,0
3,,,.25
3,,,0
7,,,.25
7,10,0,0
5,,,0
5,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,.40000001
,,,
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,.40000001
,,,
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,.40000001
,,,
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,0,0,0
3,,,0
3,,,.40000001
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.40000001
,,,
0,,,0
0,0,1,0
0,0,1,.2
0,20,5,.25
0,10,5,0
0,13,20,0
0,10,6,.14285715
0,20,5,.14285715
0,20,40,.2857143
1,,,0
1,1,0,0
1,1,0,.2
1,25,0,.25
1,15,0,0
1,33,0,0
1,16,0,.14285715
1,25,0,.14285715
1,60,0,.2857143
2,,,0
2,1,0,0
2,1,0,.2
,,,.25
3,,,0
3,,,0
3,1,0,.2
3,5,20,.25
3,5,10,0
3,20,13,0
3,6,10,.14285715
3,5,20,.14285715
3,40,20,.2857143
3,,,0
3,1,0,0
,,,.2
3,,,.14285715
3,,,.14285715
3,,,.2857143
7,25,0,.25
7,15,0,0
7,33,0,0
7,16,0,.14285715
7,25,0,.14285715
7,60,0,.2857143
5,,,.25
5,,,0
5,,,0
5,16,0,.14285715
5,,,.14285715
5,,,.2857143
5,,,0
5,,,0
5,,,.14285715
5,,,.14285715
5,,,.2857143
0,,,0
0,0,7,0
0,0,20,0
0,0,1,0
0,0,1,.16666667
0,0,20,0
0,1,20,.14285715
0,0,20,.2857143
0,,,.2857143
3,,,0
3,7,0,0
3,20,0,0
3,1,0,0
,,,.16666667
3,,,.14285715
3,,,.2857143
3,,,.2857143
3,7,0,0
3,20,0,0
3,1,0,0
3,1,0,.16666667
3,20,0,0
3,21,0,.14285715
3,20,0,.2857143
3,0,0,.2857143
2,1,0,0
2,1,0,.16666667
2,20,0,0
2,20,1,.14285715
2,,,.2857143
2,,,.2857143
7,1,0,0
7,1,0,.16666667
7,20,0,0
7,21,0,.14285715
7,20,0,.2857143
7,0,0,.2857143
5,,,0
5,,,.16666667
5,,,0
5,,,.14285715
5,,,.2857143
5,0,0,.2857143
5,,,0
5,,,.14285715
5,,,.2857143
5,,,.2857143
0,,,0
0,1,10,0
0,0,10,.16666667
0,0,20,0
0,0,20,1
0,0,15,0
0,20,20,.40000001
0,10,20,.14285715
,,,
1,,,0
1,11,0,0
1,10,0,.16666667
1,20,0,0
1,20,0,1
1,15,0,0
1,40,0,.40000001
1,30,0,.14285715
,,,
2,,,0
2,10,1,0
,,,.16666667
3,,,0
3,11,0,0
3,10,0,.16666667
3,20,0,0
3,,,1
3,,,.40000001
3,,,.14285715
3,,,0
3,,,0
3,,,.16666667
3,20,0,0
3,20,0,1
3,,,0
3,20,20,.40000001
3,20,10,.14285715
3,,,0
3,,,0
3,,,.16666667
3,,,0
,,,1
3,,,0
3,,,.40000001
3,,,.14285715
7,40,0,.40000001
7,30,0,.14285715
5,,,.40000001
5,,,.14285715
0,,,0
0,0,0,0
0,0,0,0
,,,.2
1,,,0
1,0,0,0
1,0,0,0
0,0,0,.2
0,0,0,.25
0,0,0,0
0,0,0,.25
2,,,.5
2,,,.5
3,,,0
3,0,0,0
3,0,0,0
3,0,0,.2
3,0,0,.25
3,0,0,0
3,,,.25
0,,,.5
0,0,0,.5
3,,,0
3,,,0
3,0,0,0
3,,,.2
,,,.25
,,,0
3,,,.25
4,,,.5
4,,,.5
3,,,0
3,,,0
3,,,0
3,,,.2
3,0,0,.25
3,,,0
3,,,.25
4,0,0,.5
4,0,0,.5
1,,,.5
3,,,.5
1,0,0,.5
3,,,.5
0,,,0
0,0,0,0
0,0,20,0
0,0,1,.14285715
0,0,0,.16666667
0,0,1,0
0,0,0,.33333334
0,0,1,.33333334
0,0,1,.33333334
1,,,0
1,0,0,0
1,20,0,0
1,1,0,.14285715
1,0,0,.16666667
1,1,0,0
1,0,0,.33333334
1,1,0,.33333334
1,1,0,.33333334
2,,,0
6,0,0,0
2,20,0,0
,,,.14285715
3,,,0
3,0,0,0
3,20,0,0
3,1,0,.14285715
,,,.16666667
,,,0
3,,,.33333334
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,20,0,0
3,1,0,.14285715
3,0,0,.16666667
3,,,0
3,,,.33333334
3,,,.33333334
3,,,.33333334
3,,,0
3,,,0
3,,,0
3,,,.14285715
3,0,0,.16666667
3,1,0,0
3,0,0,.33333334
3,1,0,.33333334
3,1,0,.33333334
3,,,0
3,,,0
3,,,.14285715
3,,,.16666667
3,1,0,0
3,0,0,.33333334
3,1,0,.33333334
3,,,.33333334
0,,,0
0,,,0
0,,,0
0,1,20,0
0,0,20,.2
0,0,5,0
0,,,.33333334
0,0,20,.2
1,,,0
1,0,0,0
1,0,0,0
1,21,0,0
1,20,0,.2
1,5,0,0
1,0,0,.33333334
1,20,0,.2
3,,,0
3,,,0
3,,,0
3,21,0,0
3,20,0,.2
3,,,0
3,,,.33333334
3,,,.2
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,.2
3,,,0
3,,,.33333334
3,,,.2
2,20,1,0
,,,.2
6,,,.33333334
3,,,.2
3,,,0
3,0,0,.33333334
3,,,.2
0,,,0
0,0,0,.25
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,.5
1,,,0
,,,.25
1,,,.5
3,,,0
3,,,.25
3,,,0
3,,,0
3,0,0,0
3,,,.5
3,,,0
3,,,.25
3,,,0
3,,,0
3,0,0,0
3,0,0,0
3,,,.5
0,,,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,40,0
0,0,20,0
0,0,20,0
0,0,0,0
0,0,50,0
1,,,0
1,20,0,0
1,20,0,0
1,20,0,0
1,40,0,0
1,20,0,0
1,20,0,0
1,,,0
1,50,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,20,0,0
3,,,0
3,,,0
0,,,0
0,0,0,0
0,0,3,0
0,0,10,.25
0,0,1,.33333334
0,0,10,0
1,,,0
1,0,0,0
1,3,0,0
,,,.25
3,,,0
3,0,0,0
3,3,0,0
3,10,0,.25
,,,.33333334
3,,,0
3,0,0,0
3,3,0,0
3,,,.25
3,,,.33333334
3,,,0
0,,,0
0,0,20,0
0,0,10,0
0,0,20,0
0,0,5,0
0,0,10,0
0,0,5,.25
1,,,0
1,20,0,0
1,10,0,0
1,20,0,0
1,5,0,0
1,,,0
1,5,0,.25
3,,,0
3,,,0
3,,,0
3,20,0,0
3,,,0
3,,,0
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,5,0,0
3,,,0
3,,,.25
0,,,0
0,0,15,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,15,0
0,0,0,.25
1,,,0
1,15,0,0
1,5,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,15,0,0
1,0,0,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,0,0,0
3,,,0
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,.25
3,,,0
3,,,0
3,30,0,.16666667
3,5,0,0
3,20,0,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,,,0
3,,,0
3,,,0
0,0,0,
0,0,4,
0,0,1,0
1,4,0,
1,1,0,0
0,0,20,
0,0,20,0
1,20,0,
1,20,0,0
3,,,
3,,,
3,,,0
3,,,0
0,0,10,
,,,
1,10,0,
,,,
3,,,
,,,
0,0,20,
1,20,0,
3,,,
0,0,40,
1,40,0,
3,,,
3,,,
0,0,1,
1,1,0,
3,,,
3,1,0,
0,,,0
0,0,40,0
0,20,10,.16666667
0,20,20,.2
0,0,40,.33333334
0,0,20,0
0,0,20,.66666669
0,0,10,.66666669
0,0,10,.66666669
1,,,0
1,40,0,0
1,30,0,.16666667
1,40,0,.2
1,40,0,.33333334
1,20,0,0
1,20,0,.66666669
1,10,0,.66666669
1,10,0,.66666669
3,,,0
3,40,0,0
3,30,0,.16666667
,,,.2
3,,,.66666669
3,,,.66666669
3,,,.66666669
3,,,0
3,40,0,0
3,30,0,.16666667
3,40,0,.2
,,,.33333334
3,,,.66666669
3,,,.66666669
3,,,.66666669
3,,,0
3,40,0,0
3,10,20,.16666667
3,20,20,.2
3,,,.33333334
3,,,0
3,,,.66666669
3,,,.66666669
3,,,.66666669
5,,,0
5,,,0
,,,.16666667
5,,,.66666669
5,,,.66666669
5,,,.66666669
0,,,0
0,,,.14285715
0,10,5,.14285715
0,14,20,.16666667
0,0,20,.40000001
0,0,0,.33333334
0,0,10,.71428573
0,0,0,.71428573
0,,,.85714287
1,,,0
1,5,0,.14285715
1,15,0,.14285715
1,34,0,.16666667
1,20,0,.40000001
1,0,0,.33333334
1,10,0,.71428573
1,0,0,.71428573
1,0,0,.85714287
3,,,0
,,,.14285715
,,,.14285715
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
3,5,0,.14285715
3,15,0,.14285715
,,,.16666667
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
3,0,5,.14285715
3,5,10,.14285715
3,24,10,.16666667
,,,.40000001
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
3,5,0,.14285715
3,15,0,.14285715
3,34,0,.16666667
3,20,0,.40000001
3,,,.33333334
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
3,5,0,.14285715
3,15,0,.14285715
3,30,4,.16666667
,,,.40000001
3,,,.71428573
3,,,.71428573
3,,,.85714287
0,,,0
0,11,0,0
0,17,0,.25
0,20,0,.33333334
0,20,0,.2
0,0,0,.75
0,0,0,.83333331
0,0,0,.83333331
0,0,0,.83333331
1,,,0
1,10,1,0
1,7,10,.25
,,,.33333334
3,,,0
3,1,10,0
,,,.25
3,0,20,.33333334
3,0,20,.2
3,,,.75
3,,,.83333331
3,,,.83333331
3,,,.83333331
3,,,0
3,,,0
3,10,7,.25
3,20,0,.33333334
,,,.2
3,,,.83333331
3,,,.83333331
3,,,.83333331
7,20,0,.33333334
7,20,0,.2
7,,,.75
7,,,.83333331
7,,,.83333331
7,,,.83333331
5,,,.33333334
5,,,.2
5,,,.75
5,,,.83333331
5,,,.83333331
5,,,.83333331
1,0,0,.75
9,,,.83333331
8,,,.83333331
8,,,.83333331
0,,,0
0,0,20,0
0,0,8,0
1,,,0
1,,,0
1,8,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,8,0,0
1,,,0
0,,,0
0,0,10,0
0,0,10,0
0,,,0
1,,,.5
0,,,0
0,,,0
1,0,0,0
1,0,0,0
1,10,0,0
1,10,0,0
1,0,0,0
0,0,0,.5
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
0,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
0,,,0
0,0,10,0
0,0,1,0
0,0,1,0
,,,.5
1,,,0
1,10,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,.5
0,0,0,0
0,0,0,0
0,0,0,0
0,,,1
0,,,0
0,0,20,0
0,0,30,0
0,0,20,0
0,0,20,0
1,,,0
1,20,0,0
1,30,0,0
1,20,0,0
1,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,0,0
0,0,0,.33333334
0,0,0,0
1,,,0
1,0,0,0
1,0,0,.33333334
1,0,0,0
3,,,0
3,,,0
,,,.33333334
0,,,0
0,,,.25
0,0,30,.25
0,0,15,0
0,0,20,0
0,0,50,.5
0,0,15,.60000002
0,0,0,.60000002
1,,,0
,,,.25
,,,.25
3,,,.60000002
9,,,.60000002
3,,,0
3,0,0,.25
3,30,0,.25
3,15,0,0
3,20,0,0
3,,,.5
3,,,.60000002
3,,,.60000002
3,,,0
3,,,.25
3,30,0,.25
3,15,0,0
3,,,0
3,,,.5
3,,,.60000002
3,,,.60000002
1,30,0,.25
1,15,0,0
1,20,0,0
1,50,0,.5
1,15,0,.60000002
1,0,0,.60000002
0,,,0
0,0,10,0
0,0,20,.66666669
0,0,20,0
0,0,20,0
0,0,15,0
0,0,20,.66666669
0,0,20,0
0,0,20,0
1,,,0
1,,,0
,,,.66666669
1,,,.66666669
1,,,0
1,,,0
3,,,0
3,,,0
,,,.66666669
3,,,.66666669
3,,,0
3,,,0
0,,,0
0,0,1,.14285715
0,0,10,.5714286
0,0,15,.33333334
0,0,7,0
0,0,1,0
0,0,1,.71428573
0,0,0,.66666669
0,0,1,.66666669
1,,,0
1,1,0,.14285715
1,10,0,.5714286
1,15,0,.33333334
1,7,0,0
1,1,0,0
1,1,0,.71428573
1,0,0,.66666669
1,1,0,.66666669
3,,,0
3,1,0,.14285715
,,,.5714286
3,,,.71428573
3,,,.66666669
3,,,.66666669
3,,,0
3,,,.14285715
,,,.5714286
3,,,.71428573
3,,,.66666669
3,,,.66666669
3,,,0
3,1,0,.14285715
,,,.5714286
3,,,.71428573
3,,,.66666669
3,,,.66666669
3,,,0
3,1,0,.14285715
3,10,0,.5714286
,,,.33333334
3,,,.71428573
3,,,.66666669
3,,,.66666669
2,,,0
,,,.14285715
,,,.5714286
2,,,.71428573
0,,,0
0,0,1,0
0,0,0,.33333334
0,0,0,0
,,,.5
1,,,0
1,1,0,0
1,0,0,.33333334
1,0,0,0
1,0,0,.5
0,0,0,0
3,,,0
3,,,0
,,,.33333334
0,,,0
0,0,20,.5
0,0,20,.5
0,0,0,0
0,,,0
0,0,1,0
0,0,20,.5
1,,,.75
0,,,.75
1,,,0
1,,,.5
1,20,0,.5
1,0,0,0
1,,,0
1,1,0,0
1,20,0,.5
0,0,0,.75
1,0,0,.75
3,,,0
,,,.5
,,,.5
3,,,.5
3,,,.75
3,,,.75
3,,,0
,,,.5
,,,.5
3,,,.5
3,,,.75
3,,,.75
0,,,0
1,0,0,0
,,,.33333334
1,,,0
0,0,0,0
0,0,0,.33333334
,,,.5
3,,,0
3,0,0,0
3,0,0,.33333334
0,0,0,.5
0,,,
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
1,0,0,.5
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,,,0
3,,,0
3,0,0,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,.66666669
1,,,0
1,0,0,0
,,,.66666669
,,,.66666669
0,,,0
0,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
0,20,0,0
0,45,0,0
0,10,0,.125
1,20,0,0
0,10,0,.71428573
1,1,0,.71428573
0,0,0,0
1,,,.85714287
1,,,0
1,10,10,0
1,25,20,0
1,10,0,.125
0,10,10,0
1,0,10,.71428573
0,0,1,.71428573
1,0,0,0
0,0,7,.85714287
3,,,0
3,10,10,0
3,25,20,0
3,0,10,.125
3,10,10,0
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
,,,0
3,45,0,0
3,10,0,.125
3,,,0
3,,,.71428573
3,,,.71428573
3,,,.85714287
3,,,0
3,,,0
3,45,0,0
3,10,0,.125
3,20,0,0
3,,,.71428573
3,,,.71428573
3,,,.85714287
2,,,0
2,,,0
2,40,5,0
,,,.125
7,20,0,0
7,45,0,0
7,10,0,.125
7,20,0,0
7,,,.71428573
7,,,.71428573
7,,,.85714287
5,,,0
5,,,.125
5,,,0
5,,,.71428573
5,,,.71428573
5,,,.85714287
0,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,,,0
0,2,10,0
0,6,20,.66666669
0,0,0,.5
1,,,0
1,10,2,0
1,20,6,.66666669
,,,.5
3,,,0
3,,,0
,,,.66666669
8,,,0
7,,,0
,,,.66666669
5,,,0
5,,,0
,,,.66666669
5,,,0
5,,,0
,,,.66666669
1,0,0,.5
0,0,20,
0,,,.25
1,20,0,
1,,,.25
3,20,0,
,,,.25
3,20,0,
3,0,0,.25
0,0,14,
0,0,20,0
0,0,20,0
0,0,1,0
1,14,0,
1,20,0,0
1,20,0,0
1,1,0,0
3,,,
3,20,0,0
3,,,0
3,,,0
0,0,10,
0,5,20,0
0,15,30,0
1,10,0,
1,25,0,0
1,45,0,0
3,,,
3,20,5,0
3,30,15,0
3,,,
3,,,0
3,,,0
3,,,
3,,,0
3,45,0,0
0,0,10,
0,0,20,0
0,0,30,0
0,0,20,.5
0,0,20,.5
0,0,20,.5
1,10,0,
1,20,0,0
1,,,0
1,,,.5
1,,,.5
1,,,.5
1,0,20,
0,,,0
0,,,.25
0,0,20,.5
0,0,20,.5
2,20,0,
2,0,0,0
2,,,.25
2,,,.5
2,,,.5
3,20,0,
3,,,0
3,,,.25
3,,,.5
3,,,.5
1,20,0,
1,,,0
1,0,0,.25
1,20,0,.5
1,20,0,.5
0,0,25,
1,25,0,
3,,,
0,20,0,
0,20,0,0
0,10,0,0
0,10,0,0
3,0,20,
3,0,20,0
3,0,10,0
3,0,10,0
5,,,
5,,,0
5,10,0,0
5,,,0
0,0,7,
0,0,30,0
0,0,12,0
0,0,10,0
1,,,0
1,,,0
3,,,0
3,,,0
0,0,20,
1,20,0,
3,,,
0,0,0,
0,0,20,
0,0,0,0
0,0,20,0
1,20,0,
1,0,0,0
1,20,0,0
3,,,
3,,,0
3,,,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
0,0,10,
0,0,10,0
0,0,10,0
1,10,0,
1,10,0,0
1,10,0,0
3,,,
3,,,0
3,,,0
0,,,
0,,,0
0,0,3,0
1,0,0,
1,0,0,0
1,3,0,0
0,,,
0,,,0
1,0,0,
1,0,0,0
3,,,
3,,,0
0,0,20,
1,20,0,
3,,,
3,,,
0,0,0,
1,0,0,
3,,,
0,,,0
0,0,0,0
0,20,0,0
0,0,0,.25
,,,.25
3,,,0
3,0,0,0
3,0,20,0
3,0,0,.25
0,0,0,.25
0,0,0,0
0,0,0,.2
0,0,0,.2
0,0,0,.2
7,20,0,0
7,0,0,.25
1,0,0,.25
1,0,0,0
1,0,0,.2
1,0,0,.2
1,0,0,.2
3,20,0,0
,,,.25
4,,,.2
4,,,.2
4,,,.2
5,,,.25
3,,,.25
3,,,0
3,,,.2
3,,,.2
3,,,.2
3,,,.25
3,,,0
3,,,.2
3,,,.2
3,0,0,.2
0,,,0
0,0,1,0
0,0,1,.33333334
0,0,10,0
0,0,1,0
0,0,5,0
0,0,10,.33333334
0,0,10,.33333334
0,0,10,.33333334
1,,,0
1,1,0,0
1,1,0,.33333334
1,10,0,0
1,1,0,0
1,5,0,0
1,10,0,.33333334
1,10,0,.33333334
1,10,0,.33333334
8,,,0
8,,,0
,,,.33333334
3,,,.33333334
3,,,.33333334
3,,,.33333334
0,,,0
0,0,0,0
0,0,20,0
0,0,0,0
0,0,3,0
0,0,5,.33333334
0,0,6,.33333334
0,0,0,.33333334
0,0,5,.33333334
1,,,0
1,0,0,0
1,20,0,0
1,0,0,0
1,3,0,0
1,5,0,.33333334
1,6,0,.33333334
1,0,0,.33333334
1,5,0,.33333334
3,,,0
3,,,0
3,20,0,0
3,0,0,0
3,3,0,0
3,,,.33333334
3,,,.33333334
3,,,.33333334
3,,,.33333334
0,,,0
0,5,0,.33333334
0,10,0,.33333334
2,20,0,0
0,,,0
2,18,0,0
0,20,0,.16666667
2,,,.33333334
2,,,.33333334
3,,,0
3,0,5,.33333334
3,0,10,.33333334
0,0,20,0
3,,,0
0,0,18,0
3,0,20,.16666667
0,0,20,.33333334
0,0,20,.33333334
3,,,0
,,,.33333334
,,,.33333334
3,,,.16666667
4,,,.33333334
4,,,.33333334
7,,,.33333334
1,20,0,0
7,,,0
1,18,0,0
7,,,.16666667
1,20,0,.33333334
1,20,0,.33333334
5,,,.33333334
3,,,0
5,,,0
3,,,0
5,20,0,.16666667
3,20,0,.33333334
3,,,.33333334
5,,,0
3,,,0
5,,,.16666667
3,,,.33333334
3,20,0,.33333334
0,,,0
0,0,0,.33333334
0,20,0,.2
2,0,0,0
,,,.5
0,0,0,.16666667
0,0,0,.83333331
3,,,0
3,,,.33333334
3,0,20,.2
0,0,0,0
0,0,0,.5
0,0,4,0
3,,,.16666667
3,,,.83333331
3,,,0
,,,.33333334
,,,.2
3,,,.16666667
3,,,.83333331
7,0,0,.33333334
7,20,0,.2
1,0,0,0
1,0,0,.5
1,,,0
7,,,.16666667
7,,,.83333331
5,,,.33333334
5,,,.2
3,,,0
3,,,.5
3,,,0
5,,,.16666667
5,,,.83333331
5,,,.2
3,,,0
3,,,.5
3,,,0
5,,,.16666667
5,,,.83333331
0,,,0
0,20,0,0
0,28,0,0
0,0,0,.80000001
0,0,0,0
0,0,0,0
0,0,0,.80000001
0,0,0,.80000001
3,,,0
3,0,20,0
3,8,20,0
,,,.80000001
3,,,.80000001
3,,,.80000001
7,20,0,0
7,28,0,0
,,,.80000001
7,,,.80000001
7,,,.80000001
8,20,8,0
,,,.80000001
3,,,.80000001
8,,,.80000001
5,,,0
,,,.80000001
5,,,.80000001
5,,,.80000001
0,,,0
0,27,5,.16666667
0,13,1,.16666667
0,10,1,.2
0,0,20,0
0,20,10,.16666667
0,0,10,.75
0,0,6,.75
0,0,10,.75
1,,,0
1,32,0,.16666667
1,14,0,.16666667
1,11,0,.2
1,20,0,0
1,30,0,.16666667
1,10,0,.75
1,6,0,.75
1,10,0,.75
3,,,0
3,7,25,.16666667
3,8,6,.16666667
,,,.2
3,,,.75
3,,,.75
3,,,.75
3,,,0
,,,.16666667
,,,.16666667
3,,,.75
3,,,.75
3,,,.75
3,,,0
3,30,2,.16666667
3,7,7,.16666667
3,1,10,.2
3,,,0
3,10,20,.16666667
3,,,.75
3,,,.75
3,,,.75
3,,,0
3,32,0,.16666667
3,14,0,.16666667
3,11,0,.2
3,,,0
3,,,.16666667
3,,,.75
3,,,.75
3,,,.75
7,11,0,.2
7,20,0,0
7,30,0,.16666667
7,,,.75
7,,,.75
7,,,.75
5,,,0
5,,,.16666667
5,,,.75
5,,,.75
5,,,.75
0,,,0
0,15,4,0
0,14,1,.33333334
0,20,5,.25
0,22,3,0
0,15,5,.42857143
0,0,0,.8888889
0,0,0,.89999998
0,0,50,.89999998
1,,,0
1,,,0
,,,.33333334
3,,,0
3,9,10,0
3,8,7,.33333334
3,15,10,.25
3,13,12,0
3,,,.42857143
3,,,.8888889
3,,,.89999998
3,,,.89999998
3,,,0
3,,,0
,,,.33333334
3,,,.8888889
3,,,.89999998
3,,,.89999998
3,,,0
3,14,5,0
3,8,7,.33333334
3,15,10,.25
5,15,10,0
3,5,15,.42857143
3,,,.8888889
3,,,.89999998
3,,,.89999998
3,,,0
3,,,0
3,15,0,.33333334
,,,.25
3,,,.8888889
3,,,.89999998
3,,,.89999998
7,25,0,.25
7,25,0,0
7,,,.42857143
7,,,.8888889
7,,,.89999998
7,,,.89999998
5,,,.25
5,,,0
5,,,.42857143
5,,,.8888889
5,,,.89999998
5,,,.89999998
7,25,0,0
7,20,0,.42857143
7,,,.8888889
7,,,.89999998
7,,,.89999998
5,,,0
5,,,.42857143
5,,,.89999998
5,,,.89999998
5,,,.42857143
5,,,.8888889
5,,,.89999998
5,,,.89999998
0,,,0
0,0,5,.14285715
0,15,0,.14285715
0,20,10,.33333334
0,0,1,.25
0,0,20,.33333334
0,0,20,.5714286
0,0,5,.71428573
0,0,1,.71428573
1,,,0
1,5,0,.14285715
1,15,0,.14285715
1,30,0,.33333334
1,1,0,.25
1,20,0,.33333334
1,20,0,.5714286
1,5,0,.71428573
1,1,0,.71428573
6,,,0
6,,,.14285715
2,15,0,.14285715
6,30,0,.33333334
,,,.25
2,,,.5714286
2,,,.71428573
2,,,.71428573
3,,,0
,,,.14285715
,,,.14285715
3,,,.5714286
3,,,.71428573
3,,,.71428573
3,,,0
3,,,.14285715
3,0,15,.14285715
,,,.33333334
3,,,.5714286
3,,,.71428573
3,,,.71428573
3,,,0
3,,,.14285715
3,15,0,.14285715
,,,.33333334
3,,,.5714286
3,,,.71428573
3,,,.71428573
3,,,0
3,,,.14285715
3,15,0,.14285715
3,10,20,.33333334
3,,,.25
3,,,.33333334
3,,,.5714286
3,,,.71428573
3,,,.71428573
0,,,0
0,3,0,0
0,0,18,.33333334
0,0,10,0
0,0,1,0
0,10,0,0
0,,,.66666669
1,,,0
1,0,3,0
1,18,0,.33333334
1,10,0,0
1,,,0
1,0,10,0
1,0,20,.66666669
0,0,1,.5
0,0,10,.5
3,,,0
3,3,0,0
,,,.33333334
3,,,.66666669
3,,,.5
3,,,.5
0,,,0
0,0,5,.5714286
0,0,1,0
0,10,15,.5714286
0,0,10,.33333334
0,0,0,0
0,0,3,.71428573
0,0,6,.85714287
0,0,5,.85714287
1,,,0
1,5,0,.5714286
1,1,0,0
1,25,0,.5714286
1,10,0,.33333334
1,0,0,0
1,3,0,.71428573
1,,,.85714287
1,,,.85714287
3,,,0
,,,.5714286
3,,,0
,,,.5714286
3,,,.71428573
3,,,.85714287
3,,,.85714287
3,,,0
,,,.5714286
7,,,0
,,,.5714286
7,,,.71428573
7,,,.85714287
7,,,.85714287
3,,,0
,,,.5714286
3,,,0
,,,.5714286
3,,,.71428573
3,,,.85714287
3,,,.85714287
3,,,0
,,,.5714286
3,,,0
,,,.5714286
3,,,.71428573
3,,,.85714287
3,,,.85714287
3,,,0
3,5,0,.5714286
3,1,0,0
3,15,10,.5714286
,,,.33333334
3,,,.71428573
3,,,.85714287
3,,,.85714287
0,,,0
0,2,10,0
0,0,10,0
0,0,1,.60000002
0,0,2,0
0,0,30,0
0,0,10,.60000002
0,0,6,.60000002
1,,,.60000002
1,,,0
1,12,0,0
1,10,0,0
1,1,0,.60000002
1,2,0,0
1,30,0,0
1,10,0,.60000002
1,6,0,.60000002
0,20,0,.60000002
3,,,0
3,12,0,0
3,10,0,0
,,,.60000002
3,,,.60000002
3,,,.60000002
3,,,.60000002
3,,,0
